               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.064396,             0.11648,           0.0058493,             0.91663,             0.22518,             0.25855,             0.10677,            0.058063,            0.074124,            0.007213,           0.0037828,           0.0037828,           0.0037828
                 159,            0.062808,            0.093129,           0.0058631,             0.90989,             0.23629,             0.26485,             0.11785,            0.057945,            0.075465,           0.0072199,           0.0037432,           0.0037432,           0.0037432
                 160,            0.062421,            0.091317,           0.0075607,             0.90989,             0.23629,             0.26485,             0.11785,            0.057945,            0.075465,           0.0072199,           0.0037036,           0.0037036,           0.0037036
                 161,            0.061662,            0.097804,           0.0063622,              0.9068,             0.23872,             0.26265,             0.11226,            0.055888,            0.074682,           0.0072091,            0.003664,            0.003664,            0.003664
                 162,            0.059647,             0.09375,           0.0070227,              0.9068,             0.23872,             0.26265,             0.11226,            0.055888,            0.074682,           0.0072091,           0.0036244,           0.0036244,           0.0036244
                 163,            0.063139,             0.10673,           0.0065772,             0.92053,             0.23355,             0.26762,              0.1221,            0.057258,            0.074121,           0.0072111,           0.0035848,           0.0035848,           0.0035848
                 164,            0.065624,             0.10075,           0.0065045,             0.92053,             0.23355,             0.26762,              0.1221,            0.057258,            0.074121,           0.0072111,           0.0035452,           0.0035452,           0.0035452
                 165,            0.060853,            0.089767,           0.0066673,             0.91114,              0.2511,              0.2691,             0.11552,            0.054814,            0.073123,           0.0071906,           0.0035056,           0.0035056,           0.0035056
                 166,            0.057917,            0.097706,           0.0080719,             0.91114,              0.2511,              0.2691,             0.11552,            0.054814,            0.073123,           0.0071906,            0.003466,            0.003466,            0.003466
                 167,            0.059399,            0.089996,           0.0074287,             0.90213,             0.24452,             0.26696,             0.12309,            0.057185,            0.072993,           0.0071984,           0.0034264,           0.0034264,           0.0034264
                 168,            0.063329,             0.10771,           0.0029113,             0.90213,             0.24452,             0.26696,             0.12309,            0.057185,            0.072993,           0.0071984,           0.0033868,           0.0033868,           0.0033868
                 169,            0.063769,             0.11023,            0.005375,              0.9118,             0.25219,             0.27416,              0.1225,            0.054178,            0.072782,           0.0071732,           0.0033472,           0.0033472,           0.0033472
                 170,            0.062182,             0.11615,           0.0050664,              0.9118,             0.25219,             0.27416,              0.1225,            0.054178,            0.072782,           0.0071732,           0.0033076,           0.0033076,           0.0033076
                 171,            0.060777,            0.086162,           0.0059653,             0.91097,             0.25548,             0.27434,             0.12564,            0.053817,            0.073347,            0.007187,            0.003268,            0.003268,            0.003268
                 172,            0.057592,            0.099388,           0.0083155,             0.91097,             0.25548,             0.27434,             0.12564,            0.053817,            0.073347,            0.007187,           0.0032284,           0.0032284,           0.0032284
                 173,            0.061001,            0.099711,           0.0061163,             0.91333,             0.25713,             0.27472,             0.12084,            0.056906,            0.072511,           0.0071742,           0.0031888,           0.0031888,           0.0031888
                 174,            0.060426,            0.090068,           0.0057112,             0.91333,             0.25713,             0.27472,             0.12084,            0.056906,            0.072511,           0.0071742,           0.0031492,           0.0031492,           0.0031492
                 175,            0.065587,             0.10714,            0.010755,              0.9197,             0.25548,             0.27739,             0.12582,            0.053438,            0.072977,           0.0071791,           0.0031096,           0.0031096,           0.0031096
                 176,             0.05554,            0.092357,           0.0083221,              0.9197,             0.25548,             0.27739,             0.12582,            0.053438,            0.072977,           0.0071791,             0.00307,             0.00307,             0.00307
                 177,            0.056906,            0.093716,            0.006532,             0.92037,             0.25384,             0.27478,              0.1259,            0.053504,            0.072789,           0.0071698,           0.0030304,           0.0030304,           0.0030304
                 178,            0.056472,            0.090619,            0.010892,             0.92037,             0.25384,             0.27478,              0.1259,            0.053504,            0.072789,           0.0071698,           0.0029908,           0.0029908,           0.0029908
                 179,            0.058932,             0.10303,           0.0035816,              0.9168,             0.25329,              0.2728,             0.11405,             0.05601,            0.072198,           0.0071514,           0.0029512,           0.0029512,           0.0029512
                 180,            0.062522,             0.11281,            0.010335,              0.9168,             0.25329,              0.2728,             0.11405,             0.05601,            0.072198,           0.0071514,           0.0029116,           0.0029116,           0.0029116
                 181,             0.05897,             0.08862,           0.0098094,             0.93013,             0.25768,             0.28503,             0.13153,            0.052596,            0.071867,            0.007141,            0.002872,            0.002872,            0.002872
                 182,            0.056453,            0.089499,           0.0057112,             0.93013,             0.25768,             0.28503,             0.13153,            0.052596,            0.071867,            0.007141,           0.0028324,           0.0028324,           0.0028324
                 183,            0.057943,             0.10326,           0.0052417,             0.92367,             0.25987,             0.28534,               0.134,            0.051908,             0.07134,           0.0071142,           0.0027928,           0.0027928,           0.0027928
                 184,            0.056049,             0.09199,            0.012894,             0.92367,             0.25987,             0.28534,               0.134,            0.051908,             0.07134,           0.0071142,           0.0027532,           0.0027532,           0.0027532
                 185,            0.056545,            0.088594,           0.0047704,             0.92672,             0.25932,             0.28642,             0.12945,            0.052566,            0.071197,           0.0071041,           0.0027136,           0.0027136,           0.0027136
                 186,             0.05853,             0.09908,           0.0069682,             0.92672,             0.25932,             0.28642,             0.12945,            0.052566,            0.071197,           0.0071041,            0.002674,            0.002674,            0.002674
                 187,            0.059395,             0.10314,           0.0063188,             0.92646,             0.25877,             0.28717,             0.12593,            0.052937,            0.070921,           0.0070858,           0.0026344,           0.0026344,           0.0026344
                 188,            0.056509,             0.10509,            0.005784,             0.92646,             0.25877,             0.28717,             0.12593,            0.052937,            0.070921,           0.0070858,           0.0025948,           0.0025948,           0.0025948
                 189,            0.057577,             0.11264,           0.0082632,             0.92666,              0.2648,             0.28924,              0.1332,            0.051566,            0.070825,           0.0070683,           0.0025552,           0.0025552,           0.0025552
                 190,            0.057065,             0.10416,           0.0099063,             0.92666,              0.2648,             0.28924,              0.1332,            0.051566,            0.070825,           0.0070683,           0.0025156,           0.0025156,           0.0025156
                 191,            0.057334,            0.088924,            0.010358,             0.92473,              0.2594,             0.28551,             0.12884,            0.052892,            0.070837,           0.0070615,            0.002476,            0.002476,            0.002476
                 192,            0.065029,             0.10694,           0.0069584,             0.92473,              0.2594,             0.28551,             0.12884,            0.052892,            0.070837,           0.0070615,           0.0024364,           0.0024364,           0.0024364
                 193,            0.061468,             0.10251,           0.0071642,             0.92166,             0.26371,             0.28941,             0.13339,            0.052039,            0.070357,           0.0070466,           0.0023968,           0.0023968,           0.0023968
                 194,            0.056296,            0.098278,           0.0035874,             0.92166,             0.26371,             0.28941,             0.13339,            0.052039,            0.070357,           0.0070466,           0.0023572,           0.0023572,           0.0023572
                 195,            0.056276,            0.093654,            0.008136,             0.92479,             0.26906,             0.29326,               0.137,            0.051192,            0.070301,             0.00705,           0.0023176,           0.0023176,           0.0023176
                 196,            0.058772,             0.11557,           0.0041345,             0.92479,             0.26906,             0.29326,               0.137,            0.051192,            0.070301,             0.00705,            0.002278,            0.002278,            0.002278
                 197,            0.057649,            0.091146,           0.0084261,             0.92734,             0.26316,             0.29197,             0.13289,            0.052324,            0.069951,           0.0070456,           0.0022384,           0.0022384,           0.0022384
                 198,            0.059189,             0.11029,            0.011212,             0.92734,             0.26316,             0.29197,             0.13289,            0.052324,            0.069951,           0.0070456,           0.0021988,           0.0021988,           0.0021988
                 199,            0.057935,            0.082354,           0.0060216,             0.93311,             0.26371,             0.29219,             0.14169,            0.051069,            0.070237,           0.0070469,           0.0021592,           0.0021592,           0.0021592
                 200,             0.05879,             0.11197,            0.016267,             0.93311,             0.26371,             0.29219,             0.14169,            0.051069,            0.070237,           0.0070469,           0.0021196,           0.0021196,           0.0021196
                 201,             0.06069,             0.11232,           0.0085179,             0.93478,             0.26316,             0.29384,              0.1428,            0.050299,            0.069815,           0.0070344,             0.00208,             0.00208,             0.00208
                 202,             0.05545,            0.098233,            0.006586,             0.93478,             0.26316,             0.29384,              0.1428,            0.050299,            0.069815,           0.0070344,           0.0020404,           0.0020404,           0.0020404
                 203,            0.055491,            0.095868,           0.0056738,             0.93095,             0.26919,             0.29353,             0.14372,            0.050381,            0.069592,           0.0070334,           0.0020008,           0.0020008,           0.0020008
                 204,            0.056547,            0.094426,           0.0083252,             0.93095,             0.26919,             0.29353,             0.14372,            0.050381,            0.069592,           0.0070334,           0.0019612,           0.0019612,           0.0019612
                 205,            0.056299,            0.090687,            0.011589,             0.92998,             0.27029,             0.29206,             0.13719,            0.051636,            0.069777,           0.0070373,           0.0019216,           0.0019216,           0.0019216
                 206,            0.061799,             0.10736,           0.0025164,             0.92998,             0.27029,             0.29206,             0.13719,            0.051636,            0.069777,           0.0070373,            0.001882,            0.001882,            0.001882
                 207,            0.057666,             0.10742,           0.0083805,             0.93205,             0.27248,             0.29418,             0.14342,            0.050418,            0.069636,           0.0070314,           0.0018424,           0.0018424,           0.0018424
                 208,            0.056215,             0.10644,           0.0044094,             0.93205,             0.27248,             0.29418,             0.14342,            0.050418,            0.069636,           0.0070314,           0.0018028,           0.0018028,           0.0018028
                 209,             0.05843,             0.10259,           0.0064557,             0.92823,             0.27029,             0.29325,             0.13893,            0.050815,            0.069517,           0.0070288,           0.0017632,           0.0017632,           0.0017632
                 210,            0.053223,            0.082363,            0.005932,             0.92823,             0.27029,             0.29325,             0.13893,            0.050815,            0.069517,           0.0070288,           0.0017236,           0.0017236,           0.0017236
                 211,            0.056031,             0.10225,           0.0091104,             0.93104,             0.27029,             0.29424,             0.13476,            0.051126,            0.069641,           0.0070318,            0.001684,            0.001684,            0.001684
                 212,            0.055389,            0.097839,            0.010481,             0.93104,             0.27029,             0.29424,             0.13476,            0.051126,            0.069641,           0.0070318,           0.0016444,           0.0016444,           0.0016444
                 213,            0.055376,            0.083956,           0.0067725,             0.93247,             0.27193,             0.29541,             0.14413,            0.049964,            0.069614,           0.0070326,           0.0016048,           0.0016048,           0.0016048
                 214,            0.057797,             0.10645,           0.0095897,             0.93247,             0.27193,             0.29541,             0.14413,            0.049964,            0.069614,           0.0070326,           0.0015652,           0.0015652,           0.0015652
                 215,            0.053004,            0.084697,           0.0052634,             0.93421,             0.26978,             0.29454,             0.14471,            0.049972,            0.069522,           0.0070425,           0.0015256,           0.0015256,           0.0015256
                 216,             0.05823,             0.11747,           0.0083764,             0.93421,             0.26978,             0.29454,             0.14471,            0.049972,            0.069522,           0.0070425,            0.001486,            0.001486,            0.001486
                 217,            0.053395,            0.078316,           0.0038629,             0.93571,             0.27138,             0.29547,             0.14394,            0.049995,            0.069438,           0.0070417,           0.0014464,           0.0014464,           0.0014464
                 218,            0.056993,             0.10555,           0.0063202,             0.93571,             0.27138,             0.29547,             0.14394,            0.049995,            0.069438,           0.0070417,           0.0014068,           0.0014068,           0.0014068
                 219,            0.059751,             0.10314,           0.0089458,             0.93436,             0.27279,             0.29606,             0.14404,            0.049799,            0.069442,           0.0070436,           0.0013672,           0.0013672,           0.0013672
                 220,             0.05956,             0.12297,           0.0073457,             0.93436,             0.27279,             0.29606,             0.14404,            0.049799,            0.069442,           0.0070436,           0.0013276,           0.0013276,           0.0013276
                 221,            0.055139,            0.098975,           0.0035108,             0.93407,             0.27303,             0.29592,             0.14516,            0.049647,            0.069309,           0.0070453,            0.001288,            0.001288,            0.001288
                 222,            0.053776,            0.099315,           0.0051985,             0.93407,             0.27303,             0.29592,             0.14516,            0.049647,            0.069309,           0.0070453,           0.0012484,           0.0012484,           0.0012484
                 223,            0.057028,             0.11541,           0.0080662,             0.93203,             0.27741,             0.29529,             0.14423,            0.049967,             0.06908,           0.0070472,           0.0012088,           0.0012088,           0.0012088
                 224,            0.054813,            0.096764,           0.0066702,             0.93203,             0.27741,             0.29529,             0.14423,            0.049967,             0.06908,           0.0070472,           0.0011692,           0.0011692,           0.0011692
                 225,             0.05983,             0.10448,            0.004977,             0.93342,             0.27898,             0.29663,             0.14522,            0.049852,            0.068933,            0.007043,           0.0011296,           0.0011296,           0.0011296
                 226,            0.052342,            0.095309,           0.0084361,             0.93342,             0.27898,             0.29663,             0.14522,            0.049852,            0.068933,            0.007043,             0.00109,             0.00109,             0.00109
                 227,            0.053191,            0.086846,             0.01275,             0.93324,             0.27851,             0.29661,             0.14604,            0.050195,            0.068857,           0.0070447,           0.0010504,           0.0010504,           0.0010504
                 228,            0.052099,            0.094706,           0.0070527,             0.93324,             0.27851,             0.29661,             0.14604,            0.050195,            0.068857,           0.0070447,           0.0010108,           0.0010108,           0.0010108
                 229,            0.055353,             0.11051,           0.0055891,             0.93173,             0.27796,             0.29715,             0.14696,            0.049547,            0.068785,           0.0070401,           0.0009712,           0.0009712,           0.0009712
                 230,            0.057034,             0.10152,           0.0038976,             0.93173,             0.27796,             0.29715,             0.14696,            0.049547,            0.068785,           0.0070401,           0.0009316,           0.0009316,           0.0009316
                 231,            0.055203,             0.10217,           0.0064514,             0.93263,             0.27577,             0.29735,             0.14719,            0.049184,            0.068688,           0.0070358,            0.000892,            0.000892,            0.000892
                 232,            0.057737,             0.10023,           0.0069997,             0.93263,             0.27577,             0.29735,             0.14719,            0.049184,            0.068688,           0.0070358,           0.0008524,           0.0008524,           0.0008524
                 233,            0.054217,             0.09222,           0.0090382,             0.93245,             0.27577,             0.29714,             0.14652,            0.049115,            0.068676,           0.0070339,           0.0008128,           0.0008128,           0.0008128
                 234,            0.053838,            0.099852,           0.0049664,             0.93245,             0.27577,             0.29714,             0.14652,            0.049115,            0.068676,           0.0070339,           0.0007732,           0.0007732,           0.0007732
                 235,            0.056935,             0.08612,           0.0062552,             0.93119,             0.27611,             0.29772,             0.14767,            0.049143,            0.068676,           0.0070402,           0.0007336,           0.0007336,           0.0007336
                 236,            0.058991,             0.12519,           0.0099365,             0.93119,             0.27611,             0.29772,             0.14767,            0.049143,            0.068676,           0.0070402,            0.000694,            0.000694,            0.000694
                 237,            0.056896,             0.10758,            0.011652,             0.93193,             0.27467,             0.29814,             0.14637,            0.049209,            0.068516,           0.0070357,           0.0006544,           0.0006544,           0.0006544
                 238,            0.055494,            0.093407,           0.0089596,             0.93193,             0.27467,             0.29814,             0.14637,            0.049209,            0.068516,           0.0070357,           0.0006148,           0.0006148,           0.0006148
                 239,            0.052685,            0.080835,            0.013628,             0.93242,             0.27381,             0.29733,             0.14718,            0.049209,            0.068544,           0.0070378,           0.0005752,           0.0005752,           0.0005752
                 240,             0.05481,            0.087624,           0.0079433,             0.93242,             0.27381,             0.29733,             0.14718,            0.049209,            0.068544,           0.0070378,           0.0005356,           0.0005356,           0.0005356
                 241,            0.054564,              0.1025,           0.0096078,             0.93246,             0.27467,             0.29738,             0.14776,            0.049171,            0.068561,           0.0070402,            0.000496,            0.000496,            0.000496
                 242,            0.061646,            0.099529,           0.0040734,             0.93246,             0.27467,             0.29738,             0.14776,            0.049171,            0.068561,           0.0070402,           0.0004564,           0.0004564,           0.0004564
                 243,            0.052806,             0.10578,           0.0053874,             0.93216,             0.27465,             0.29736,             0.14728,            0.049255,            0.068477,           0.0070378,           0.0004168,           0.0004168,           0.0004168
                 244,             0.06068,             0.10863,           0.0048838,             0.93216,             0.27465,             0.29736,             0.14728,            0.049255,            0.068477,           0.0070378,           0.0003772,           0.0003772,           0.0003772
                 245,            0.053674,            0.099365,            0.005673,              0.9316,             0.27467,             0.29714,             0.14729,            0.049218,             0.06842,           0.0070356,           0.0003376,           0.0003376,           0.0003376
                 246,            0.056514,             0.11269,           0.0062478,              0.9316,             0.27467,             0.29714,             0.14729,            0.049218,             0.06842,           0.0070356,            0.000298,            0.000298,            0.000298
                 247,            0.054228,             0.10993,           0.0080486,             0.93146,             0.27248,             0.29729,             0.14727,            0.049159,            0.068385,           0.0070295,           0.0002584,           0.0002584,           0.0002584
                 248,            0.058463,            0.095123,           0.0059717,             0.93146,             0.27248,             0.29729,             0.14727,            0.049159,            0.068385,           0.0070295,           0.0002188,           0.0002188,           0.0002188
                 249,            0.054854,            0.099695,           0.0055355,             0.93186,              0.2731,             0.29714,             0.14767,            0.049123,            0.068423,           0.0070255,           0.0001792,           0.0001792,           0.0001792
